state,code,btu_2019,2020_btu,2021
KS,ELEXB,0,0,0
KS,ELGBP,16232,16981,18432
KS,ELIMB,0,0,0
KS,ELISB,-76787,-131568,-141996
KS,ELNIB,0,0,0
KS,EMACB,10277,9379,9590
KS,EMCCB,201,202,205
KS,EMICB,318,319,315
KS,EMLCB,28403,28052,27873
KS,EMTCB,10795,9900,10109
KS,EQICB,0,0,0
KS,EQTCB,0,0,0
KS,ESACB,0,0,0
KS,ESCCB,54307,50645,52396
KS,ESICB,39622,37696,38781
KS,ESRCB,46508,46377,46981
KS,ESTCB,140437,134719,138158
KS,ESTXB,140437,134719,138158
KS,EYICB,0,0,0
KS,EYTCB,0,0,0
KS,FFGBP,8846,8891,8922
KS,FFTCB,870173,829780,849447
KS,FNICB,0,0,0
KS,FOICB,0,0,0
KS,FSICB,0,0,0
KS,GDPRV,176564.4,177580.9,191380.6
KS,GDPRX,159826,158348,162291
KS,GECCB,672,672,672
KS,GEEGB,0,0,0
KS,GEGBP,0,0,0
KS,GEICB,0,0,0
KS,GERCB,302,302,302
KS,GETCB,974,974,974
KS,GETXB,974,974,974
KS,HLACB,148,93,221
KS,HLCCB,1328,1673,1567
KS,HLICB,2061,1573,1733
KS,HLRCB,9375,8556,7712
KS,HLTCB,12913,11894,11233
KS,HLTXB,12913,11894,11233
KS,HPGBP,0,0,0
KS,HVGBP,7,7,7
KS,HYCCB,0,0,0
KS,HYEGB,182,284,265
KS,HYICB,0,0,0
KS,HYTCB,182,284,265
KS,HYTXB,0,0,0
KS,IQICB,0,0,0
KS,IQTCB,0,0,0
KS,IYICB,0,0,0
KS,IYTCB,0,0,0
KS,JFACB,7364,6324,7344
KS,JFTCB,7364,6324,7344
KS,JFTXB,7364,6324,7344
KS,KSCCB,3,3,2
KS,KSICB,4,6,4
KS,KSRCB,3,2,11
KS,KSTCB,10,11,17
KS,KSTXB,10,11,17
KS,LOACB,0,0,0
KS,LOCCB,113654,103003,106563
KS,LOICB,82922,76668,78872
KS,LORCB,97332,94323,95550
KS,LOTCB,293909,273994,280985
KS,LOTXB,293909,273994,280985
KS,LUACB,1448,1313,1308
KS,LUICB,876,846,903
KS,LUTCB,2324,2160,2210
KS,LUTXB,2324,2160,2210
KS,MBICB,0,0,0
KS,MGACB,154898,141767,143986
KS,MGCCB,3025,3046,3075
KS,MGICB,4789,4818,4726
KS,MGTCB,162713,149631,151787
KS,MGTXB,162713,149631,151787
KS,MMTCB,151917,139732,141678
KS,MSICB,681,646,646
KS,NAICB,0,0,0
KS,NGACB,28049,20404,14433
KS,NGCCB,43107,41239,42460
KS,NGEIB,28762,24657,23084
KS,NGGBP,3610,3819,3802
KS,NGICB,148964,150617,149905
KS,NGRCB,71069,64474,62273
KS,NGTCB,319950,301392,292156
KS,NGTPB,109.8,102.6,99.4
KS,NGTXB,291189,276734,269071
KS,NNTCB,319950,301392,292156
KS,NUEGB,96565,110545,89572
KS,NUETB,96565,110545,89572
KS,NUGBP,1225,1225,1225
KS,OHICB,0,0,0
KS,OJGBP,0,0,0
KS,OMTCB,37210,36995,36548
KS,OPACB,0,0,1542
KS,OPICB,37210,36995,36548
KS,OPTCB,37210,36995,38091
KS,OPTXB,37210,36995,38091
KS,OTGBP,1,1,1
KS,P1ICB,51164,50298,52815
KS,P1TCB,52927,51877,55972
KS,P1TXB,52927,51877,55972
KS,PAACB,261651,237935,244423
KS,PACCB,6215,7019,6589
KS,PAEIB,1009,1018,2094
KS,PAGBP,558,550,596
KS,PAICB,88665,93566,90671
KS,PARCB,9396,8573,7741
KS,PATCB,366935,348112,351518
KS,PATPB,126,118.5,119.6
KS,PATXB,365927,347093,349424
KS,PCCCB,0,0,0
KS,PCEIB,0,0,0
KS,PCICB,7450,5677,7356
KS,PCTCB,7450,5677,7356
KS,PCTXB,7450,5677,7356
KS,PLICB,0,0,0
KS,PMTCB,352445,334609,338260
KS,PPICB,0,0,0
KS,PPTCB,0,0,0
KS,PQACB,148,93,221
KS,PQCCB,1328,1673,1567
KS,PQICB,2061,1573,1733
KS,PQRCB,9375,8556,7712
KS,PQTCB,12913,11894,11233
KS,PQTXB,12913,11894,11233
KS,PYICB,0,0,0
KS,PYTCB,0,0,0
KS,REACB,12799,12662,12269
KS,RECCB,1749,1774,1701
KS,REEIB,188842,211504,228569
KS,REGBP,6160,6865,8284
KS,REICB,31082,30724,30793
KS,RERCB,4622,3953,3385
KS,RETCB,239094,260617,276717
KS,RFACB,0,0,0
KS,RFCCB,0,0,0
KS,RFEIB,0,0,0
KS,RFICB,3125,3576,3100
KS,RFTCB,3125,3576,3100
KS,RFTXB,3125,3576,3100
KS,SFCCB,0,0,0
KS,SFEIB,0,0,0
KS,SFINB,0,0,0
KS,SFRCB,0,0,0
KS,SFTCB,0,0,0
KS,SGICB,33026,31546,34256
KS,SNICB,541,490,460
KS,SOCCB,136,162,197
KS,SOEGB,101,506,540
KS,SOGBP,10,30,30
KS,SOICB,0,0,3
KS,SORCB,234,286,365
KS,SOTCB,471,954,1105
KS,SOTXB,370,448,565
KS,TEACB,289700,258339,258857
KS,TEAPB,99.5,87.9,88.1
KS,TECCB,218830,203480,209505
KS,TECPB,75.1,69.3,71.3
KS,TEEIB,511132,540281,561140
KS,TEICB,392761,390175,389916
KS,TEIPB,134.8,132.8,132.7
KS,TERCB,228928,217701,215930
KS,TERPB,78.6,74.1,73.5
KS,TETCB,1129045,1069374,1073739
KS,TETGR,7.06,6.75,6.62
KS,TETPB,387.6,364,365.5
KS,TETXB,1130219,1069694,1074208
KS,TNACB,289700,258339,258857
KS,TNCCB,105177,100476,102941
KS,TNICB,309838,313507,311045
KS,TNRCB,131595,123377,120380
KS,TNTXB,836311,795699,793223
KS,TPOPP,2913,2938,2938
KS,UOICB,2927,4279,1138
KS,USICB,0,0,0
KS,WDCCB,590,602,488
KS,WDEIB,0,0,0
KS,WDGBP,0,0,0
KS,WDICB,101,101,101
KS,WDRCB,4086,3365,2718
KS,WDTCB,4777,4067,3307
KS,WSCCB,0,0,0
KS,WSEIB,731,760,690
KS,WSGBP,9,9,9
KS,WSICB,2215,2149,2369
KS,WSTCB,2947,2909,3060
KS,WWCCB,590,602,488
KS,WWEIB,731,760,690
KS,WWICB,2316,2250,2470
KS,WWTCB,7723,6976,6366
KS,WWTXB,6992,6216,5676
KS,WXICB,60,53,68
KS,WYCCB,150,136,139
KS,WYEGB,187828,209954,227074
KS,WYGBP,6133,6819,8238
KS,WYICB,0,0,22
KS,WYTCB,187978,210090,227235
KS,WYTXB,150,136,161
KS,ZWCDP,1465,1395,1588
KS,ZWHDP,5242,4627,4501
KY,ABICB,-18,-13,-14
KY,ARICB,12979,8597,16543
KY,ARTCB,12979,8597,16543
KY,ARTXB,12979,8597,16543
KY,AVACB,217,201,208
KY,AVTCB,217,201,208
KY,AVTXB,217,201,208
KY,B1ACB,0,0,0
KY,B1TCB,0,0,0
KY,BDACB,3073,3848,3346
KY,BDLCB,80,93,85
KY,BDTCB,3073,3848,3346
KY,BFLCB,1950,2139,2151
KY,BFTCB,23068,22612,23496
KY,BMTCB,60481,53300,55524
KY,BQICB,0,0,0
KY,BQTCB,0,0,0
KY,BTGBP,0,0,0
KY,BYICB,0,0,0
KY,BYTCB,0,0,0
KY,CLACB,0,0,0
KY,CLCCB,157,68,83
KY,CLEIB,556349,466768,530974
KY,CLGBP,11282,9403,9403
KY,CLICB,17996,15430,17386
KY,CLKCB,0,0,0
KY,CLOCB,17996,15430,17386
KY,CLRCB,0,0,0
KY,CLTCB,574502,482266,548443
KY,CLTXB,18153,15498,17469
KY,COICB,0,0,0
KY,DFACB,128096,120545,128098
KY,DFCCB,4826,4136,3400
KY,DFEIB,973,958,913
KY,DFICB,21417,20273,19428
KY,DFRCB,501,384,622
KY,DFTCB,155812,146296,152461
KY,DFTXB,154839,145339,151549
KY,DKEIB,973,958,913
KY,DMTCB,150931,141311,150145
KY,ELEXB,0,0,0
KY,ELGBP,19496,17599,17583
KY,ELIMB,0,0,0
KY,ELISB,79597,118041,85982
KY,ELNIB,0,0,0
KY,EMACB,17581,16147,17513
KY,EMCCB,274,282,287
KY,EMICB,190,197,199
KY,EMLCB,1870,2045,2066
KY,EMTCB,18045,16626,18000
KY,EQICB,20181,20236,20181
KY,EQTCB,20181,20236,20181
KY,ESACB,0,0,0
KY,ESCCB,66914,61625,63756
KY,ESICB,99497,94867,100301
KY,ESRCB,90667,88491,90194
KY,ESTCB,257078,244983,254252
KY,ESTXB,257078,244983,254252
KY,EYICB,4,6,7
KY,EYTCB,4,6,7
KY,FFGBP,18248,16364,16344
KY,FFTCB,1530973,1366254,1500104
KY,FNICB,0,0,0
KY,FOICB,0,0,0
KY,FSICB,0,0,0
KY,GDPRV,218494.7,216865.6,237182
KY,GDPRX,192972,188396,197818
KY,GECCB,852,852,852
KY,GEEGB,0,0,0
KY,GEGBP,0,0,0
KY,GEICB,0,0,0
KY,GERCB,1860,1860,1860
KY,GETCB,2712,2712,2712
KY,GETXB,2712,2712,2712
KY,HLACB,57,38,44
KY,HLCCB,2751,1923,2100
KY,HLICB,28145,28299,27969
KY,HLRCB,8194,5980,6885
KY,HLTCB,39147,36241,36998
KY,HLTXB,39147,36241,36998
KY,HPGBP,0,0,0
KY,HVGBP,1147,1135,1137
KY,HYCCB,0,0,0
KY,HYEGB,37656,43883,43127
KY,HYICB,0,0,0
KY,HYTCB,37656,43883,43127
KY,HYTXB,0,0,0
KY,IQICB,0,0,0
KY,IQTCB,0,0,0
KY,IYICB,0,0,0
KY,IYTCB,0,0,0
KY,JFACB,77190,74919,83161
KY,JFTCB,77190,74919,83161
KY,JFTXB,77190,74919,83161
KY,KSCCB,44,53,38
KY,KSICB,91,138,81
KY,KSRCB,148,132,128
KY,KSTCB,283,323,247
KY,KSTXB,283,323,247
KY,LOACB,0,0,0
KY,LOCCB,139789,124284,130663
KY,LOICB,207855,191325,205558
KY,LORCB,189410,178465,184844
KY,LOTCB,537055,494073,521064
KY,LOTXB,537055,494073,521064
KY,LUACB,2241,2036,2097
KY,LUICB,1641,1507,1647
KY,LUTCB,3882,3543,3744
KY,LUTXB,3882,3543,3744
KY,MBICB,0,0,0
KY,MGACB,260515,232948,250521
KY,MGCCB,4060,4066,4106
KY,MGICB,2818,2838,2849
KY,MGTCB,267394,239852,257476
KY,MGTXB,267394,239852,257476
KY,MMTCB,249349,223227,239476
KY,MSICB,2686,2544,2546
KY,NAICB,0,0,0
KY,NGACB,20153,24926,31834
KY,NGCCB,39218,35647,37773
KY,NGEIB,117935,107625,112585
KY,NGGBP,6954,6949,6929
KY,NGICB,132738,127334,134433
KY,NGRCB,51154,48259,49244
KY,NGTCB,361198,343790,365869
KY,NGTPB,80.8,76.3,81.2
KY,NGTXB,243263,236166,253284
KY,NNTCB,361174,343788,365718
KY,NUEGB,0,0,0
KY,NUETB,0,0,0
KY,NUGBP,0,0,0
KY,OHICB,26264,26321,26267
KY,OJGBP,0,0,0
KY,OMTCB,30642,30215,29839
KY,OPACB,0,0,1926
KY,OPICB,30642,30215,29839
KY,OPTCB,30642,30215,31765
KY,OPTXB,30642,30215,31765
KY,OTGBP,0,0,0
KY,P1ICB,76030,62080,73611
KY,P1TCB,78680,64502,78008
KY,P1TXB,78680,64502,78008
KY,PAACB,468316,430687,466054
KY,PACCB,11681,10178,9644
KY,PAEIB,973,958,913
KY,PAGBP,12,12,12
KY,PAICB,128410,113490,123940
KY,PARCB,8842,6497,7635
KY,PATCB,618223,561811,608186
KY,PATPB,138.2,124.6,135
KY,PATXB,617249,560853,607273
KY,PCCCB,0,0,0
KY,PCEIB,0,0,0
KY,PCICB,30677,21623,25502
KY,PCTCB,30677,21623,25502
KY,PCTXB,30677,21623,25502
KY,PLICB,0,0,0
KY,PMTCB,595296,540200,585943
KY,PPICB,0,0,0
KY,PPTCB,0,0,0
KY,PQACB,57,38,44
KY,PQCCB,2751,1923,2100
KY,PQICB,1881,1978,1702
KY,PQRCB,8194,5980,6885
KY,PQTCB,12883,9920,10731
KY,PQTXB,12883,9920,10731
KY,PYICB,6079,6079,6079
KY,PYTCB,6079,6079,6079
KY,REACB,20654,19995,20859
KY,RECCB,2809,2730,2669
KY,REEIB,39286,45665,44914
KY,REGBP,1248,1236,1239
KY,REICB,26549,22468,24559
KY,RERCB,12378,9931,9454
KY,RETCB,101676,100789,102456
KY,RFACB,0,0,0
KY,RFCCB,0,0,0
KY,RFEIB,0,0,0
KY,RFICB,0,0,82
KY,RFTCB,0,0,82
KY,RFTXB,0,0,82
KY,SFCCB,3,0,17
KY,SFEIB,8,1,52
KY,SFINB,9,1,60
KY,SFRCB,4,0,23
KY,SFTCB,24,2,151
KY,SGICB,23800,22734,24687
KY,SNICB,1906,1725,1619
KY,SOCCB,196,206,245
KY,SOEGB,400,376,407
KY,SOGBP,26,26,27
KY,SOICB,11,12,14
KY,SORCB,219,299,427
KY,SOTCB,826,893,1092
KY,SOTXB,426,517,686
KY,TEACB,488468,455613,497889
KY,TEAPB,109.2,101.1,110.5
KY,TECCB,260291,234251,244283
KY,TECPB,58.2,52,54.2
KY,TEEIB,714536,621015,689334
KY,TEICB,612846,564717,605919
KY,TEIPB,137,125.3,134.5
KY,TERCB,352449,331641,341349
KY,TERPB,78.8,73.6,75.7
KY,TETCB,1712246,1585083,1688543
KY,TETGR,8.87,8.41,8.54
KY,TETPB,382.9,351.7,374.7
KY,TETXB,1714054,1586221,1689439
KY,TNACB,488468,455613,497889
KY,TNCCB,120502,109967,113620
KY,TNICB,404991,373392,400361
KY,TNRCB,163038,153176,156505
KY,TNTXB,1176999,1092149,1168374
KY,TPOPP,4472,4507,4507
KY,UOICB,2109,3083,820
KY,USICB,0,0,0
KY,WDCCB,1487,1390,1286
KY,WDEIB,0,0,0
KY,WDGBP,52,52,52
KY,WDICB,22720,18418,20184
KY,WDRCB,10299,7771,7167
KY,WDTCB,34506,27580,28637
KY,WSCCB,0,0,0
KY,WSEIB,1229,1406,1380
KY,WSGBP,22,22,22
KY,WSICB,1678,1703,2010
KY,WSTCB,2908,3108,3390
KY,WWCCB,1487,1390,1286
KY,WWEIB,1229,1406,1380
KY,WWICB,24398,20121,22194
KY,WWTCB,37413,30688,32028
KY,WWTXB,36184,29282,30647
KY,WXICB,159,141,180
KY,WYCCB,0,0,0
KY,WYEGB,0,0,0
KY,WYGBP,0,0,0
KY,WYICB,0,0,0
KY,WYTCB,0,0,0
KY,WYTXB,0,0,0
KY,ZWCDP,1438,1208,1258
KY,ZWHDP,4188,4076,4163
LA,ABICB,-214,-135,-133
LA,ARICB,13488,16151,17077
LA,ARTCB,13488,16151,17077
LA,ARTXB,13488,16151,17077
LA,AVACB,327,282,287
LA,AVTCB,327,282,287
LA,AVTXB,327,282,287
LA,B1ACB,0,0,0
LA,B1TCB,0,0,0
LA,BDACB,6131,6045,4527
LA,BDLCB,0,0,0
LA,BDTCB,6131,6045,4527
LA,BFLCB,0,0,0
LA,BFTCB,23559,20898,21871
LA,BMTCB,134282,129767,129527
LA,BQICB,18282,18282,18282
LA,BQTCB,18282,18282,18282
LA,BTGBP,1,1,1
LA,BYICB,4,-837,-655
LA,BYTCB,4,-837,-655
LA,CLACB,0,0,0
LA,CLCCB,0,0,0
LA,CLEIB,87487,45378,91481
LA,CLGBP,2837,2764,2114
LA,CLICB,3213,3341,4374
LA,CLKCB,0,0,0
LA,CLOCB,3213,3341,4374
LA,CLRCB,0,0,0
LA,CLTCB,90701,48718,95856
LA,CLTXB,3213,3341,4374
LA,COICB,0,0,0
LA,DFACB,155158,155828,158125
LA,DFCCB,3229,3887,3492
LA,DFEIB,280,81,153
LA,DFICB,25344,12691,28043
LA,DFRCB,30,33,18
LA,DFTCB,184040,172520,189831
LA,DFTXB,183761,172439,189678
LA,DKEIB,280,81,153
LA,DMTCB,178118,166035,186974
LA,ELEXB,0,0,0
LA,ELGBP,24340,25579,24866
LA,ELIMB,0,0,0
LA,ELISB,195169,132144,159366
LA,ELNIB,0,0,0
LA,EMACB,16899,14339,16805
LA,EMCCB,272,263,277
LA,EMICB,257,251,261
LA,EMLCB,0,0,0
LA,EMTCB,17428,14853,17343
LA,EQICB,304992,455712,459342
LA,EQTCB,304992,455712,459342
LA,ESACB,41,37,32
LA,ESCCB,82858,76424,76632
LA,ESICB,129132,123775,129458
LA,ESRCB,105724,103864,103753
LA,ESTCB,317755,304100,309876
LA,ESTXB,317755,304100,309876
LA,EYICB,60,143,169
LA,EYTCB,60,143,169
LA,FFGBP,21262,22427,21714
LA,FFTCB,3791588,3746944,3797713
LA,FNICB,58274,52092,52123
LA,FOICB,234089,217010,216894
LA,FSICB,0,0,0
LA,GDPRV,255481.9,232527.8,258571.3
LA,GDPRX,237045,218422,221153
LA,GECCB,852,852,852
LA,GEEGB,0,0,0
LA,GEGBP,0,0,0
LA,GEICB,42,42,42
LA,GERCB,948,948,948
LA,GETCB,1842,1842,1842
LA,GETXB,1842,1842,1842
LA,HLACB,231,311,188
LA,HLCCB,1401,1517,1407
LA,HLICB,498054,648949,668436
LA,HLRCB,1933,1988,2105
LA,HLTCB,501620,652765,672136
LA,HLTXB,501620,652765,672136
LA,HPGBP,0,0,0
LA,HVGBP,192,192,192
LA,HYCCB,0,0,0
LA,HYEGB,12153,10553,9810
LA,HYICB,0,0,0
LA,HYTCB,12153,10553,9810
LA,HYTXB,0,0,0
LA,IQICB,0,0,0
LA,IQTCB,0,0,0
LA,IYICB,16,-46,-90
LA,IYTCB,16,-46,-90
LA,JFACB,23842,14034,16023
LA,JFTCB,23842,14034,16023
LA,JFTXB,23842,14034,16023
LA,KSCCB,3,1,5
LA,KSICB,43,32,28
LA,KSRCB,2,1,2
LA,KSTCB,48,34,36
LA,KSTXB,48,34,36
LA,LOACB,65,56,52
LA,LOCCB,133664,117019,124264
LA,LOICB,208310,189521,209924
LA,LORCB,170551,159033,168242
LA,LOTCB,512590,465630,502482
LA,LOTXB,512590,465630,502482
LA,LUACB,2779,2942,2773
LA,LUICB,2921,2387,2439
LA,LUTCB,5700,5329,5212
LA,LUTXB,5700,5329,5212
LA,MBICB,0,0,0
LA,MGACB,257876,226681,254356
LA,MGCCB,4157,4161,4200
LA,MGICB,3916,3966,3946
LA,MGTCB,265950,234808,262502
LA,MGTXB,265950,234808,262502
LA,MMTCB,248521,219955,245158
LA,MSICB,26098,24723,24743
LA,NAICB,0,0,0
LA,NGACB,167982,184331,229046
LA,NGCCB,33592,30343,33177
LA,NGEIB,352107,365391,325689
LA,NGGBP,17159,18368,18575
LA,NGICB,1373585,1311778,1236653
LA,NGRCB,36663,32729,36967
LA,NGTCB,1963925,1924573,1861540
LA,NGTPB,421.6,413.7,402.3
LA,NGTXB,1611824,1559182,1535844
LA,NNTCB,1963925,1924573,1861540
LA,NUEGB,145993,177055,180180
LA,NUETB,145993,177055,180180
LA,NUGBP,2133,2133,2133
LA,OHICB,435490,582365,603184
LA,OJGBP,407,439,160
LA,OMTCB,618963,567167,538603
LA,OPACB,0,0,2607
LA,OPICB,618963,567167,538603
LA,OPTCB,618963,567167,541210
LA,OPTXB,618963,567167,541210
LA,OTGBP,330,330,330
LA,P1ICB,727656,656070,631880
LA,P1TCB,766537,697106,680563
LA,P1TXB,730768,659297,637555
LA,PAACB,455501,422334,472762
LA,PACCB,8791,9566,9104
LA,PAEIB,36049,37890,43161
LA,PAGBP,858,856,865
LA,PAICB,1258008,1323179,1335972
LA,PARCB,1965,2023,2126
LA,PATCB,1760313,1794991,1863125
LA,PATPB,377.9,385.9,402.7
LA,PATXB,1724264,1757101,1819964
LA,PCCCB,0,0,0
LA,PCEIB,35770,37809,43008
LA,PCICB,92241,70333,73734
LA,PCTCB,128010,108141,116742
LA,PCTXB,92241,70333,73734
LA,PLICB,0,0,0
LA,PMTCB,1736963,1773653,1840317
LA,PPICB,49146,52048,64036
LA,PPTCB,49146,52048,64036
LA,PQACB,231,311,188
LA,PQCCB,1401,1517,1407
LA,PQICB,62564,66585,65252
LA,PQRCB,1933,1988,2105
LA,PQTCB,66130,70401,68952
LA,PQTXB,66130,70401,68952
LA,PYICB,62988,57062,62099
LA,PYTCB,62988,57062,62099
LA,REACB,23030,20384,21333
LA,RECCB,1352,1370,1380
LA,REEIB,13539,11872,12481
LA,REGBP,615,689,689
LA,REICB,108998,107623,105998
LA,RERCB,3606,3605,3683
LA,RETCB,150526,144854,144874
LA,RFACB,15287,22256,38403
LA,RFCCB,0,0,0
LA,RFEIB,0,0,0
LA,RFICB,3037,1502,3667
LA,RFTCB,18324,23758,42071
LA,RFTXB,18324,23758,42071
LA,SFCCB,0,0,0
LA,SFEIB,0,0,0
LA,SFINB,0,0,0
LA,SFRCB,0,0,0
LA,SFTCB,0,0,0
LA,SGICB,275354,240055,236288
LA,SNICB,851,770,723
LA,SOCCB,146,169,162
LA,SOEGB,13,345,1295
LA,SOGBP,1,75,75
LA,SOICB,1,2,2
LA,SORCB,2089,2177,2238
LA,SOTCB,2249,2693,3696
LA,SOTXB,2236,2348,2401
LA,TEACB,623589,606758,701893
LA,TEAPB,133.9,130.4,151.7
LA,TECCB,259985,234459,244280
LA,TECPB,55.8,50.4,52.8
LA,TEEIB,635175,637586,652992
LA,TEICB,3080990,3058965,3022119
LA,TEIPB,661.4,657.6,653.1
LA,TERCB,318509,301254,314771
LA,TERPB,68.4,64.8,68
LA,TETCB,4283276,4200997,4282133
LA,TETGR,18.07,19.23,19.36
LA,TETPB,919.5,903.1,925.4
LA,TETXB,4283073,4201437,4283063
LA,TNACB,623524,606702,701840
LA,TNCCB,126321,117440,120016
LA,TNICB,2872680,2869444,2812195
LA,TNRCB,147959,142221,146529
LA,TNTXB,3770483,3735807,3780580
LA,TPOPP,4658,4652,4627
LA,UOICB,24405,32558,7847
LA,USICB,0,0,0
LA,WDCCB,82,86,89
LA,WDEIB,0,0,0
LA,WDGBP,408,408,408
LA,WDICB,95552,94975,93552
LA,WDRCB,569,480,497
LA,WDTCB,96203,95541,94138
LA,WSCCB,0,0,0
LA,WSEIB,1373,974,1377
LA,WSGBP,14,14,14
LA,WSICB,13147,12354,12142
LA,WSTCB,14520,13328,13518
LA,WWCCB,82,86,89
LA,WWEIB,1373,974,1377
LA,WWICB,108699,107328,105694
LA,WWTCB,110723,108869,107657
LA,WWTXB,109350,107895,106280
LA,WXICB,106,93,120
LA,WYCCB,0,0,0
LA,WYEGB,0,0,0
LA,WYGBP,0,0,0
LA,WYICB,0,0,0
LA,WYTCB,0,0,0
LA,WYTXB,0,0,0
LA,ZWCDP,2908,2846,2699
LA,ZWHDP,1595,1348,1520
MA,ABICB,0,0,0
MA,ARICB,13743,14328,15209
MA,ARTCB,13743,14328,15209
MA,ARTXB,13743,14328,15209
MA,AVACB,388,318,359
MA,AVTCB,388,318,359
MA,AVTXB,388,318,359
MA,B1ACB,0,0,0
MA,B1TCB,0,0,0
MA,BDACB,1583,1628,1420
MA,BDLCB,1,1,1
MA,BDTCB,1583,1628,1420
MA,BFLCB,1,1,1
MA,BFTCB,25468,20867,23099
MA,BMTCB,58629,51362,53881
MA,BQICB,0,0,0
MA,BQTCB,0,0,0
MA,BTGBP,34,71,183
MA,BYICB,0,0,0
MA,BYTCB,0,0,0
MA,CLACB,0,0,0
MA,CLCCB,0,0,0
MA,CLEIB,0,0,0
MA,CLGBP,0,0,0
MA,CLICB,71,0,0
MA,CLKCB,0,0,0
MA,CLOCB,71,0,0
MA,CLRCB,0,0,0
MA,CLTCB,71,0,0
MA,CLTXB,71,0,0
MA,COICB,0,0,0
MA,DFACB,64128,61876,60099
MA,DFCCB,9838,7331,13582
MA,DFEIB,377,345,371
MA,DFICB,4491,4031,4922
MA,DFRCB,75793,68021,71685
MA,DFTCB,154627,141603,150658
MA,DFTXB,154250,141258,150287
MA,DKEIB,377,345,371
MA,DMTCB,152343,139206,149654
MA,ELEXB,0,0,0
MA,ELGBP,12912,13002,12747
MA,ELIMB,41,0,0
MA,ELISB,327621,333832,333836
MA,ELNIB,41,0,0
MA,EMACB,23074,18416,20845
MA,EMCCB,518,527,537
MA,EMICB,291,295,295
MA,EMLCB,0,0,0
MA,EMTCB,23884,19238,21677
MA,EQICB,0,0,0
MA,EQTCB,0,0,0
MA,ESACB,1172,1103,1074
MA,ESCCB,86449,78887,81316
MA,ESICB,21638,21224,21652
MA,ESRCB,65901,69418,69282
MA,ESTCB,175160,170632,173324
MA,ESTXB,175160,170632,173324
MA,EYICB,0,0,0
MA,EYTCB,0,0,0
MA,FFGBP,9598,9527,8909
MA,FFTCB,1015045,849715,906641
MA,FNICB,0,0,0
MA,FOICB,0,0,0
MA,FSICB,0,0,0
MA,GDPRV,589904.3,585150.3,641332.2
MA,GDPRX,514171,500001,533102
MA,GECCB,807,807,807
MA,GEEGB,0,0,0
MA,GEGBP,0,0,0
MA,GEICB,0,0,0
MA,GERCB,52,52,52
MA,GETCB,859,859,859
MA,GETXB,859,859,859
MA,HLACB,43,99,79
MA,HLCCB,3043,3634,3998
MA,HLICB,661,683,709
MA,HLRCB,10349,8637,8084
MA,HLTCB,14096,13053,12871
MA,HLTXB,14096,13053,12871
MA,HPGBP,1768,1768,1801
MA,HVGBP,266,266,268
MA,HYCCB,49,41,51
MA,HYEGB,8632,7356,9832
MA,HYICB,0,0,0
MA,HYTCB,8682,7397,9883
MA,HYTXB,49,41,51
MA,IQICB,0,0,0
MA,IQTCB,0,0,0
MA,IYICB,0,0,0
MA,IYTCB,0,0,0
MA,JFACB,77300,31751,43337
MA,JFTCB,77300,31751,43337
MA,JFTXB,77300,31751,43337
MA,KSCCB,78,96,59
MA,KSICB,1,22,6
MA,KSRCB,241,277,213
MA,KSTCB,320,396,277
MA,KSTXB,320,396,277
MA,LOACB,2210,2006,1973
MA,LOCCB,163030,143486,149356
MA,LOICB,40806,38604,39769
MA,LORCB,124279,126262,127252
MA,LOTCB,330325,310359,318350
MA,LOTXB,330325,310359,318350
MA,LUACB,1875,1550,1599
MA,LUICB,1562,1426,1618
MA,LUTCB,3437,2976,3217
MA,LUTXB,3437,2976,3217
MA,MBICB,0,0,0
MA,MGACB,318613,252331,283438
MA,MGCCB,7156,7218,7297
MA,MGICB,4021,4041,4014
MA,MGTCB,329790,263591,294749
MA,MGTXB,329790,263591,294749
MA,MMTCB,305907,244353,273072
MA,MSICB,1005,952,953
MA,NAICB,0,0,0
MA,NGACB,11721,8835,7668
MA,NGCCB,125322,112887,106366
MA,NGEIB,116144,107929,114824
MA,NGGBP,7022,7175,7120
MA,NGICB,50297,47120,48970
MA,NGRCB,139345,123914,126511
MA,NGTCB,442830,400685,404339
MA,NGTPB,64.2,57.3,57.8
MA,NGTXB,326684,292757,289515
MA,NNTCB,442794,400675,404324
MA,NUEGB,22734,0,0
MA,NUETB,22734,0,0
MA,NUGBP,0,0,0
MA,OHICB,0,0,0
MA,OJGBP,0,0,0
MA,OMTCB,2431,2239,2217
MA,OPACB,0,0,818
MA,OPICB,2431,2239,2217
MA,OPTCB,2431,2239,3035
MA,OPTXB,2431,2239,3035
MA,OTGBP,0,0,0
MA,P1ICB,17737,18015,19050
MA,P1TCB,20320,20257,22098
MA,P1TXB,20320,20257,22098
MA,PAACB,463677,348004,391099
MA,PACCB,20238,18487,25057
MA,PAEIB,1068,455,872
MA,PAGBP,2576,2352,1789
MA,PAICB,26982,26795,28806
MA,PARCB,86383,76934,79982
MA,PATCB,598348,470676,525816
MA,PATPB,86.8,67.3,75.2
MA,PATXB,597280,470220,524945
MA,PCCCB,0,0,0
MA,PCEIB,0,0,0
MA,PCICB,0,0,0
MA,PCTCB,0,0,0
MA,PCTXB,0,0,0
MA,PLICB,0,0,0
MA,PMTCB,572180,449040,502317
MA,PPICB,0,0,0
MA,PPTCB,0,0,0
MA,PQACB,43,99,79
