"st_abbreviation","2019","2020","2021","2022","2023","code","btu_2019","btu_2020","btu_2021"
"MS","2961306","2958409","2949582","2938928","2939690","WYTCB","0","0","0"
"MS","2961306","2958409","2949582","2938928","2939690","WYTXB","0","0","0"
"MS","2961306","2958409","2949582","2938928","2939690","ZWCDP","2431","2265","2175"
"MS","2961306","2958409","2949582","2938928","2939690","ZWHDP","2276","1983","2161"
"MT","1084244","1087211","1106366","1122878","1132812","ABICB","-14","-9","-10"
"MT","1084244","1087211","1106366","1122878","1132812","ARICB","9296","9472","10288"
"MT","1084244","1087211","1106366","1122878","1132812","ARTCB","9296","9472","10288"
"MT","1084244","1087211","1106366","1122878","1132812","ARTXB","9296","9472","10288"
"MT","1084244","1087211","1106366","1122878","1132812","AVACB","233","241","241"
"MT","1084244","1087211","1106366","1122878","1132812","AVTCB","233","241","241"
"MT","1084244","1087211","1106366","1122878","1132812","AVTXB","233","241","241"
"MT","1084244","1087211","1106366","1122878","1132812","B1ACB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","B1TCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","BDACB","39","34","26"
"MT","1084244","1087211","1106366","1122878","1132812","BDLCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","BDTCB","39","34","26"
"MT","1084244","1087211","1106366","1122878","1132812","BFLCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","BFTCB","4722","4467","4631"
"MT","1084244","1087211","1106366","1122878","1132812","BMTCB","22887","20344","21128"
"MT","1084244","1087211","1106366","1122878","1132812","BQICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","BQTCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","BTGBP","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","BYICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","BYTCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","CLACB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","CLCCB","40","15","30"
"MT","1084244","1087211","1106366","1122878","1132812","CLEIB","155593","95294","118554"
"MT","1084244","1087211","1106366","1122878","1132812","CLGBP","2298","1684","1631"
"MT","1084244","1087211","1106366","1122878","1132812","CLICB","3532","3576","4181"
"MT","1084244","1087211","1106366","1122878","1132812","CLKCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","CLOCB","3532","3576","4181"
"MT","1084244","1087211","1106366","1122878","1132812","CLRCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","CLTCB","159165","98886","122765"
"MT","1084244","1087211","1106366","1122878","1132812","CLTXB","3572","3591","4211"
"MT","1084244","1087211","1106366","1122878","1132812","COICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","DFACB","42939","46780","43865"
"MT","1084244","1087211","1106366","1122878","1132812","DFCCB","502","564","567"
"MT","1084244","1087211","1106366","1122878","1132812","DFEIB","134","110","102"
"MT","1084244","1087211","1106366","1122878","1132812","DFICB","10680","10049","9034"
"MT","1084244","1087211","1106366","1122878","1132812","DFRCB","368","270","433"
"MT","1084244","1087211","1106366","1122878","1132812","DFTCB","54623","57774","54001"
"MT","1084244","1087211","1106366","1122878","1132812","DFTXB","54489","57663","53899"
"MT","1084244","1087211","1106366","1122878","1132812","DKEIB","134","110","102"
"MT","1084244","1087211","1106366","1122878","1132812","DMTCB","52992","55841","53210"
"MT","1084244","1087211","1106366","1122878","1132812","ELEXB","2945","3992","4269"
"MT","1084244","1087211","1106366","1122878","1132812","ELGBP","6373","5866","6067"
"MT","1084244","1087211","1106366","1122878","1132812","ELIMB","239","55","183"
"MT","1084244","1087211","1106366","1122878","1132812","ELISB","-113750","-71223","-83751"
"MT","1084244","1087211","1106366","1122878","1132812","ELNIB","-2707","-3936","-4086"
"MT","1084244","1087211","1106366","1122878","1132812","EMACB","4503","4248","4433"
"MT","1084244","1087211","1106366","1122878","1132812","EMCCB","56","57","55"
"MT","1084244","1087211","1106366","1122878","1132812","EMICB","125","128","118"
"MT","1084244","1087211","1106366","1122878","1132812","EMLCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","EMTCB","4684","4432","4605"
"MT","1084244","1087211","1106366","1122878","1132812","EQICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","EQTCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","ESACB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","ESCCB","16910","16044","16740"
"MT","1084244","1087211","1106366","1122878","1132812","ESICB","17255","15360","15340"
"MT","1084244","1087211","1106366","1122878","1132812","ESRCB","18111","18356","18969"
"MT","1084244","1087211","1106366","1122878","1132812","ESTCB","52276","49761","51049"
"MT","1084244","1087211","1106366","1122878","1132812","ESTXB","52276","49761","51049"
"MT","1084244","1087211","1106366","1122878","1132812","EYICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","EYTCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","FFGBP","2739","2125","2072"
"MT","1084244","1087211","1106366","1122878","1132812","FFTCB","426982","360956","386619"
"MT","1084244","1087211","1106366","1122878","1132812","FNICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","FOICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","FSICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","GDPRV","51925.4","52355.8","58699.8"
"MT","1084244","1087211","1106366","1122878","1132812","GDPRX","46886","46750","48976"
"MT","1084244","1087211","1106366","1122878","1132812","GECCB","144","144","144"
"MT","1084244","1087211","1106366","1122878","1132812","GEEGB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","GEGBP","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","GEICB","70","70","70"
"MT","1084244","1087211","1106366","1122878","1132812","GERCB","123","123","123"
"MT","1084244","1087211","1106366","1122878","1132812","GETCB","337","337","337"
"MT","1084244","1087211","1106366","1122878","1132812","GETXB","337","337","337"
"MT","1084244","1087211","1106366","1122878","1132812","HLACB","36","55","12"
"MT","1084244","1087211","1106366","1122878","1132812","HLCCB","1666","2032","2291"
"MT","1084244","1087211","1106366","1122878","1132812","HLICB","566","291","466"
"MT","1084244","1087211","1106366","1122878","1132812","HLRCB","9538","8469","7863"
"MT","1084244","1087211","1106366","1122878","1132812","HLTCB","11807","10847","10633"
"MT","1084244","1087211","1106366","1122878","1132812","HLTXB","11807","10847","10633"
"MT","1084244","1087211","1106366","1122878","1132812","HPGBP","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","HVGBP","2783","2806","2821"
"MT","1084244","1087211","1106366","1122878","1132812","HYCCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","HYEGB","89030","94224","81881"
"MT","1084244","1087211","1106366","1122878","1132812","HYICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","HYTCB","89030","94224","81881"
"MT","1084244","1087211","1106366","1122878","1132812","HYTXB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","IQICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","IQTCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","IYICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","IYTCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","JFACB","6696","7444","7548"
"MT","1084244","1087211","1106366","1122878","1132812","JFTCB","6696","7444","7548"
"MT","1084244","1087211","1106366","1122878","1132812","JFTXB","6696","7444","7548"
"MT","1084244","1087211","1106366","1122878","1132812","KSCCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","KSICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","KSRCB","0","33","1"
"MT","1084244","1087211","1106366","1122878","1132812","KSTCB","0","33","1"
"MT","1084244","1087211","1106366","1122878","1132812","KSTXB","0","33","1"
"MT","1084244","1087211","1106366","1122878","1132812","LOACB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","LOCCB","35717","33230","34877"
"MT","1084244","1087211","1106366","1122878","1132812","LOICB","36445","31814","31961"
"MT","1084244","1087211","1106366","1122878","1132812","LORCB","38254","38019","39521"
"MT","1084244","1087211","1106366","1122878","1132812","LOTCB","110415","103063","106360"
"MT","1084244","1087211","1106366","1122878","1132812","LOTXB","110415","103063","106360"
"MT","1084244","1087211","1106366","1122878","1132812","LUACB","637","633","627"
"MT","1084244","1087211","1106366","1122878","1132812","LUICB","318","323","316"
"MT","1084244","1087211","1106366","1122878","1132812","LUTCB","955","956","943"
"MT","1084244","1087211","1106366","1122878","1132812","LUTXB","955","956","943"
"MT","1084244","1087211","1106366","1122878","1132812","MBICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","MGACB","62173","58204","63843"
"MT","1084244","1087211","1106366","1122878","1132812","MGCCB","772","779","788"
"MT","1084244","1087211","1106366","1122878","1132812","MGICB","1729","1748","1699"
"MT","1084244","1087211","1106366","1122878","1132812","MGTCB","64674","60732","66329"
"MT","1084244","1087211","1106366","1122878","1132812","MGTXB","64674","60732","66329"
"MT","1084244","1087211","1106366","1122878","1132812","MMTCB","59990","56299","61724"
"MT","1084244","1087211","1106366","1122878","1132812","MSICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","NAICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","NGACB","3563","3538","3008"
"MT","1084244","1087211","1106366","1122878","1132812","NGCCB","29174","27479","26103"
"MT","1084244","1087211","1106366","1122878","1132812","NGEIB","5699","3557","5929"
"MT","1084244","1087211","1106366","1122878","1132812","NGGBP","388","388","388"
"MT","1084244","1087211","1106366","1122878","1132812","NGICB","29090","29541","29623"
"MT","1084244","1087211","1106366","1122878","1132812","NGRCB","25124","23363","22335"
"MT","1084244","1087211","1106366","1122878","1132812","NGTCB","92649","87478","86998"
"MT","1084244","1087211","1106366","1122878","1132812","NGTPB","86.6","80.5","78.6"
"MT","1084244","1087211","1106366","1122878","1132812","NGTXB","86950","83921","81069"
"MT","1084244","1087211","1106366","1122878","1132812","NNTCB","92649","87478","86998"
"MT","1084244","1087211","1106366","1122878","1132812","NUEGB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","NUETB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","NUGBP","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","OHICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","OJGBP","2","2","2"
"MT","1084244","1087211","1106366","1122878","1132812","OMTCB","18987","19021","18342"
"MT","1084244","1087211","1106366","1122878","1132812","OPACB","0","0","15"
"MT","1084244","1087211","1106366","1122878","1132812","OPICB","18987","19021","18342"
"MT","1084244","1087211","1106366","1122878","1132812","OPTCB","18987","19021","18357"
"MT","1084244","1087211","1106366","1122878","1132812","OPTXB","18987","19021","18357"
"MT","1084244","1087211","1106366","1122878","1132812","OTGBP","40","40","40"
"MT","1084244","1087211","1106366","1122878","1132812","P1ICB","35505","35669","35214"
"MT","1084244","1087211","1106366","1122878","1132812","P1TCB","43684","44161","43756"
"MT","1084244","1087211","1106366","1122878","1132812","P1TXB","36375","36576","36098"
"MT","1084244","1087211","1106366","1122878","1132812","PAACB","112715","113358","116150"
"MT","1084244","1087211","1106366","1122878","1132812","PACCB","2940","3375","3646"
"MT","1084244","1087211","1106366","1122878","1132812","PAEIB","7443","7695","7760"
"MT","1084244","1087211","1106366","1122878","1132812","PAGBP","52","52","52"
"MT","1084244","1087211","1106366","1122878","1132812","PAICB","48479","47757","46414"
"MT","1084244","1087211","1106366","1122878","1132812","PARCB","9906","8772","8297"
"MT","1084244","1087211","1106366","1122878","1132812","PATCB","181483","180957","182267"
"MT","1084244","1087211","1106366","1122878","1132812","PATPB","169.6","166.5","164.8"
"MT","1084244","1087211","1106366","1122878","1132812","PATXB","174040","173261","174507"
"MT","1084244","1087211","1106366","1122878","1132812","PCCCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","PCEIB","7309","7585","7658"
"MT","1084244","1087211","1106366","1122878","1132812","PCICB","6903","6853","6268"
"MT","1084244","1087211","1106366","1122878","1132812","PCTCB","14212","14438","13926"
"MT","1084244","1087211","1106366","1122878","1132812","PCTXB","6903","6853","6268"
"MT","1084244","1087211","1106366","1122878","1132812","PLICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","PMTCB","175168","174592","176856"
"MT","1084244","1087211","1106366","1122878","1132812","PPICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","PPTCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","PQACB","36","55","12"
"MT","1084244","1087211","1106366","1122878","1132812","PQCCB","1666","2032","2291"
"MT","1084244","1087211","1106366","1122878","1132812","PQICB","566","291","466"
"MT","1084244","1087211","1106366","1122878","1132812","PQRCB","9538","8469","7863"
"MT","1084244","1087211","1106366","1122878","1132812","PQTCB","11807","10847","10633"
"MT","1084244","1087211","1106366","1122878","1132812","PQTXB","11807","10847","10633"
"MT","1084244","1087211","1106366","1122878","1132812","PYICB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","PYTCB","0","0","0"
"MT","1084244","1087211","1106366","1122878","1132812","REACB","4541","4282","4458"
"MT","1084244","1087211","1106366","1122878","1132812","RECCB","2292","2362","2507"
"MT","1084244","1087211","1106366","1122878","1132812","REEIB","110412","121437","113004"
"MT","1084244","1087211","1106366","1122878","1132812","REGBP","3594","3701","3955"
"MT","1084244","1087211","1106366","1122878","1132812","REICB","2268","2284","2111"
"MT","1084244","1087211","1106366","1122878","1132812","RERCB","14349","11946","12661"
"MT","1084244","1087211","1106366","1122878","1132812","RETCB","133863","142312","134741"
